Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech_comm
992821.0,983250.0,987100.0,5736.5,246.0,13436.5,1020179.0,26106.0,34631.5,176659.0,-26039.0,21053.5,-279180.5,546.5,-272422.0
924479.0,919600.0,920600.0,6032.0,228.0,14235.5,957585.0,38160.0,33340.5,146930.5,-38497.5,20494.0,-254028.0,592.0,-246444.0
1121851.5,1101350.0,1115100.0,5889.5,195.0,18285.0,1047427.5,46031.5,31702.0,202936.5,-13892.0,20049.5,-236771.0,531.0,-228285.0
1148898.0,1141100.0,1145250.0,6144.0,201.0,15484.0,1068574.0,32534.5,32939.5,188566.0,-15925.5,20625.5,-200242.0,526.5,-194283.0
1151409.5,1140950.0,1148800.0,5693.0,193.5,15180.5,1066579.0,9907.5,38381.5,191005.0,-16950.0,20518.0,-179093.5,526.0,-173306.0
1161856.0,1150850.0,1158050.0,6444.0,237.0,18006.5,1069166.0,4937.5,37060.5,194664.0,-18105.5,20834.0,-171391.5,560.5,-167222.0
1159964.5,1149800.0,1158500.0,6184.5,241.0,13174.0,1090710.5,17996.0,35756.5,198480.0,-16211.0,21132.0,-207496.5,519.0,-201516.0
1021989.5,1026450.0,1017150.0,5770.5,277.0,13000.0,1017772.5,37118.0,31780.5,155783.0,-28534.0,21320.5,-232297.0,558.5,-226126.0
954786.5,945400.0,953500.0,6092.5,171.0,14384.0,938095.5,17068.5,37669.0,128065.5,-27799.5,20928.5,-179883.5,624.5,-173363.0
1151308.0,1143650.0,1150750.0,6091.5,9578.5,19331.0,1050570.0,14109.5,36396.0,166281.0,-14533.5,19692.0,-156177.5,709.5,-148098.0
1202829.0,1192100.0,1202300.0,6973.5,9465.0,21308.0,1066061.5,30461.5,36373.5,158032.5,-15278.5,19095.5,-129598.5,711.5,-120187.0
1220421.0,1228250.0,1220700.0,7743.5,9292.5,36194.5,1046551.5,48663.5,34364.0,159419.5,-16666.5,17510.5,-122617.5,774.0,-113902.0
1225541.5,1226400.0,1224800.0,8203.5,5014.5,42042.0,1053588.5,34524.0,29071.0,152418.5,-16934.5,18653.0,-100944.5,778.5,-94425.0
1219118.0,1210450.0,1210650.0,6190.0,211.0,43161.5,1068005.0,35927.0,32848.0,171262.0,-16061.0,18815.5,-141239.5,660.0,-134509.0
1083992.0,1076850.0,1083900.0,5499.0,238.0,14022.0,1041243.5,34466.0,33391.5,142100.5,-24813.5,19981.5,-182137.5,527.0,-175349.0
985921.0,998150.0,986350.0,5558.0,193.0,14367.0,985483.0,32948.5,31080.0,123882.0,-29239.5,20486.0,-198842.0,578.0,-189201.0
1179298.0,1173550.0,1180800.0,6483.0,8135.0,48863.0,1030069.5,11468.5,35516.0,172317.5,-13175.5,20134.0,-140450.5,877.0,-130396.0
1218393.5,1218300.0,1224500.0,6478.5,13083.0,45899.5,1074844.5,50404.0,30175.0,168612.0,-14760.5,20277.5,-176619.5,908.5,-167544.0
1184955.0,1220150.0,1169200.0,5635.0,786.0,18158.0,1100606.0,95669.5,27536.0,147829.5,-16651.0,20882.5,-215480.5,531.0,-208860.0
1175547.0,1172950.0,1170050.0,6081.5,8791.0,14234.5,1119928.5,38347.0,35300.5,146520.5,-18479.0,21576.0,-196723.0,665.0,-191117.0
1170967.0,1164750.0,1165900.0,5728.0,670.5,17338.0,1118853.0,37739.0,37330.5,149937.0,-15098.5,21364.5,-202882.5,544.0,-193878.0
1043655.5,1038100.0,1044450.0,5329.0,243.0,16170.5,1084309.0,57706.5,31580.0,111788.0,-26160.0,21772.0,-259077.5,560.0,-248501.0
957395.0,965400.0,957450.0,5372.5,184.5,15737.0,1047807.0,36948.0,32075.5,94153.0,-27955.0,22625.0,-269555.0,610.5,-262195.0
1071399.0,1081300.0,1068600.0,5411.0,6619.5,18513.5,1140587.5,49587.5,31691.5,135109.5,-12097.5,21930.5,-325955.5,642.0,-318435.0
1005439.0,999500.0,999500.0,5386.5,214.0,14146.5,1136197.0,46929.5,32453.5,111088.5,-21903.5,21565.0,-340603.5,526.5,-331796.0
1176585.5,1168550.0,1180450.0,5312.5,10495.0,49516.5,1156756.0,13252.0,33658.5,137673.0,-15009.0,21055.0,-236086.5,864.5,-227438.0
1215128.5,1216100.0,1220250.0,5715.5,22739.0,56076.0,1140733.0,30103.0,32055.5,146043.0,-14005.5,20563.5,-224895.0,1080.0,-218890.0
1203987.0,1203650.0,1199250.0,5807.5,24518.0,27553.5,1129710.0,47594.5,30889.0,135878.5,-17130.5,20743.5,-201570.5,968.5,-191450.0
1052959.0,1055850.0,1057500.0,5690.5,14927.5,19410.5,1039558.5,14540.0,27586.5,110391.0,-22985.0,21212.0,-177362.5,878.5,-169514.0
962983.0,979350.0,955850.0,5784.0,763.0,12519.5,989700.5,43825.0,26084.5,96916.0,-21994.5,21253.0,-211855.0,599.5,-202063.0
1162001.0,1143100.0,1157250.0,6112.5,10139.0,43862.5,1055129.5,38044.0,28115.5,133235.5,-10284.5,20284.0,-162566.5,869.5,-153481.0
1206661.5,1196750.0,1209250.0,5953.0,16387.5,44878.0,1073607.5,21906.0,30195.0,120546.0,-9978.5,20429.0,-117258.0,988.0,-107734.0
1191915.5,1199500.0,1199100.0,5901.0,23154.5,52962.0,1060827.5,28068.0,23245.5,131345.5,-6117.0,21468.5,-148938.0,1174.0,-141222.0
1175277.0,1186800.0,1177050.0,6529.5,25525.0,46063.5,1074435.0,20963.5,32379.0,123078.5,-9726.5,21736.5,-165704.0,1177.0,-156443.0
1157641.0,1147450.0,1169850.0,6649.5,23297.5,38748.0,1080012.0,42135.0,26654.5,117129.5,-8579.5,21820.0,-190229.5,1092.0,-179824.0
1005203.5,1036850.0,1002350.0,5578.5,738.0,13455.5,984701.0,105981.0,28736.0,111899.5,-24853.5,22116.0,-243123.5,582.5,-235986.0
929731.5,933700.0,942200.0,5652.0,122.0,13901.0,920771.5,57734.0,25558.5,100880.0,-25450.5,22327.5,-191763.0,653.0,-185110.0
1090358.5,1100450.0,1091450.0,7201.5,99.0,14176.5,1061825.0,134932.5,25489.5,122547.0,-12922.0,21474.0,-284468.0,536.0,-275249.0
1114391.0,1118550.0,1112300.0,5874.5,57.0,16025.5,1094265.5,83451.0,26918.5,116423.5,-12390.5,21539.5,-237713.5,537.0,-229128.0
1110815.5,1110200.0,1117000.0,5398.5,33.0,14696.5,1104110.0,43373.5,22894.5,113081.5,-18097.0,21854.0,-196434.5,549.5,-188811.0
1094420.5,1108550.0,1102100.0,5429.0,4.0,14879.0,1093334.5,32043.0,25854.0,109974.0,-15767.5,22340.5,-193635.0,573.5,-186996.0
1069752.5,1072050.0,1078700.0,5632.0,8.0,13484.5,1135634.0,28228.0,25177.5,106072.5,-12563.5,22812.0,-254725.5,551.0,-247250.0
953647.5,956150.0,957500.0,5205.0,28.5,14248.0,1031501.5,21704.0,26124.5,98578.0,-18258.5,22548.0,-248028.0,604.0,-237234.0
898395.5,897550.0,906900.0,4885.5,11.0,14061.0,960190.0,23119.0,36481.0,97985.0,-22487.5,21876.0,-237722.5,619.5,-230384.0
1038713.5,1043350.0,1041850.0,4739.5,5.5,14194.0,1043612.0,31071.0,33432.0,110670.0,-12764.5,20318.0,-206551.5,537.0,-197743.0
1044862.5,1064150.0,1052650.0,4747.0,11.5,14301.5,1053923.5,40837.5,23113.0,115249.5,-16636.0,19863.0,-210548.5,523.5,-203043.0
1056352.5,1056000.0,1059950.0,5180.0,6.0,14810.5,1051292.5,23084.5,33845.0,117087.0,-14760.5,20598.0,-194769.0,551.0,-190457.0
1072626.5,1067650.0,1079600.0,5260.0,17.0,13531.5,1058689.0,22034.0,32351.5,115535.0,-15660.5,21035.5,-180165.0,547.0,-174255.0
1064753.0,1071850.0,1080250.0,5042.5,31.0,11619.5,1073740.5,26057.5,28929.0,120188.5,-14733.0,21474.5,-207595.5,531.0,-201140.0
958768.5,988600.0,979250.0,4971.5,14.5,12545.0,1019509.0,27264.0,15324.5,91844.0,-19142.5,21596.0,-215155.0,581.5,-206897.0
880115.5,911400.0,893850.0,4978.5,51.0,13185.0,951077.0,29770.5,19654.5,88364.0,-21909.0,21917.5,-226969.5,632.0,-218413.0
985265.5,998000.0,993300.0,4974.5,24.5,13610.0,1039433.0,24509.0,27339.0,120996.5,-11087.5,21092.0,-255608.5,549.0,-249080.0
1018078.5,1019750.0,1028200.0,4997.5,6.5,12735.0,1062860.0,23350.0,29568.0,127633.5,-15954.0,20978.5,-248075.5,531.5,-242555.0
1036742.5,1040900.0,1041050.0,4968.0,0.0,11320.5,1072420.5,37137.5,30934.5,128315.0,-16475.5,21239.5,-252962.5,515.0,-247578.0
1030583.0,1051300.0,1045950.0,4933.5,0.0,10174.0,1068366.0,43204.5,18296.0,120828.0,-16955.5,20511.0,-238604.0,504.0,-232340.0
1003541.0,1027550.0,1008000.0,4951.5,47.5,11573.0,1044190.0,52853.0,17316.5,111392.5,-18574.0,21217.5,-241415.0,537.0,-236485.0
894647.5,910350.0,887850.0,5061.5,36.0,12585.5,993619.5,53518.0,22924.0,103856.0,-20225.0,21849.0,-298563.5,580.0,-294037.0
854140.0,854400.0,857100.0,5088.0,0.0,12612.5,981227.5,17097.5,28753.5,87249.0,-20968.0,21550.5,-278427.5,606.0,-274305.0
982846.0,993600.0,983300.0,5039.5,4696.0,14062.5,1063001.5,20793.0,27345.0,111897.5,-12426.5,21050.0,-272523.5,628.0,-266201.0
1015637.5,1020500.0,1021900.0,4998.5,7856.0,12763.5,1085810.0,11237.0,27149.5,108480.5,-13693.0,21296.0,-250254.5,679.0,-244436.0
1025141.0,1033550.0,1027700.0,5185.0,17589.0,12311.5,1093948.5,16677.0,31251.0,112173.5,-14652.5,21921.5,-271258.0,841.0,-266951.0
1040492.0,1035450.0,1042300.0,5037.0,7125.0,13743.5,1117476.5,13319.5,31137.0,114322.0,-13624.0,22370.5,-270383.5,673.0,-265691.0
1047565.0,1044950.0,1053850.0,4938.5,41.5,10085.0,1129547.0,10157.5,33858.0,100584.5,-11943.5,22477.5,-252176.0,528.5,-244563.0
960653.0,981150.0,965850.0,5162.0,28.0,11255.0,977959.5,39102.5,28124.0,81347.0,-17039.5,22655.0,-187915.5,609.5,-182037.0
895083.5,895350.0,895650.0,5196.5,0.0,12430.0,870883.0,53440.5,16321.0,75495.0,-23898.0,21522.0,-136201.5,663.5,-130672.0
1053515.5,1070000.0,1039350.0,5247.5,7320.5,12312.5,996966.0,108757.5,19519.0,108993.0,-13577.5,21503.0,-213451.0,672.0,-208257.0
1086247.0,1093350.0,1062250.0,5397.5,9880.0,13479.5,1042137.0,98234.5,29704.5,118952.5,-15209.0,21735.0,-238059.5,700.0,-233139.0
1110888.0,1073100.0,1093550.0,5391.0,12054.0,13145.5,1053926.0,92558.5,30705.0,109694.5,-16140.5,21539.0,-211983.5,734.0,-204518.0
1129356.0,1108800.0,1121400.0,5434.0,18078.0,13166.5,1035893.5,41893.0,23152.5,133452.5,-11941.0,21847.5,-151622.0,871.0,-144934.0
1117850.0,1114200.0,1112800.0,5384.5,22328.5,28610.0,1023368.0,14052.0,27100.5,136430.0,-14387.0,22119.5,-147152.5,1064.0,-139853.0
1008507.0,983000.0,1001250.0,5409.5,20287.0,11423.0,995570.0,22258.5,31070.0,108821.5,-23156.0,21965.0,-185137.5,966.5,-177185.0
948583.5,953350.0,942700.0,5170.5,8875.0,11479.0,950273.5,35369.5,30685.5,95428.0,-21166.0,21167.5,-188695.5,766.5,-181463.0
1132029.0,1129100.0,1137350.0,8302.0,20624.5,33863.5,1023476.5,50578.0,21578.0,135475.0,-10509.5,20702.5,-172058.5,1049.5,-162805.0
1141419.0,1171600.0,1143450.0,5273.5,22672.0,36909.0,1078715.0,37060.5,21454.5,116217.0,-11235.0,21177.0,-186822.0,1052.5,-177410.0
1130498.5,1139200.0,1127150.0,4976.0,29857.5,50109.0,1092953.5,15655.5,26267.5,107454.0,-11685.0,21562.5,-206653.0,1256.0,-200199.0
1136696.0,1125700.0,1133550.0,5064.5,32951.5,47301.0,1107172.5,17415.0,21893.5,119560.0,-11487.5,21711.5,-224881.5,1270.0,-218860.0
1124836.0,1122250.0,1121950.0,5670.5,32741.5,17156.0,1104054.5,18467.0,22726.5,111284.0,-12880.0,22440.0,-196819.5,1134.0,-189486.0
993522.0,988450.0,989600.0,5586.5,9182.0,12711.5,1034353.0,25522.5,23823.0,83446.5,-18661.0,22745.0,-205172.5,778.5,-197176.0
935815.0,918950.0,931400.0,5519.5,2.5,12683.5,940803.0,32273.5,28860.5,70572.5,-28505.0,21538.5,-147819.0,640.5,-141530.0
1118058.5,1109450.0,1113850.0,5626.5,23965.5,29768.0,1098600.5,34737.5,32004.5,97379.5,-13576.5,21234.0,-211616.0,1016.0,-203522.0
1148264.0,1134800.0,1143100.0,5700.0,29708.0,23051.0,1118164.5,40600.0,29791.5,103418.5,-13384.0,20721.5,-209501.5,1068.5,-200425.0
1152982.0,1139500.0,1142800.0,5704.5,24620.0,19909.5,1116728.0,49494.0,31018.5,99571.5,-12000.5,20576.0,-202639.5,952.0,-196339.0
1153534.5,1145050.0,1146500.0,5610.5,27467.5,18986.5,1115696.0,42981.5,26076.5,96083.0,-14489.0,21581.0,-186451.5,1019.0,-181989.0
1142111.5,1131200.0,1134750.0,5714.0,21260.0,20799.0,1109344.5,26749.5,25539.0,114274.5,-13495.5,21602.0,-189672.0,933.0,-185088.0
1009096.0,998800.0,1003000.0,5643.0,10821.0,14124.5,976317.5,52097.5,13173.5,99472.5,-19048.5,21954.0,-165462.5,817.0,-158912.0
945803.5,936100.0,937950.0,5507.5,8944.0,12381.5,955019.0,37980.5,13007.0,103816.5,-32843.5,21116.5,-179120.0,787.0,-175981.0
1117840.0,1117100.0,1099750.0,5614.0,17629.5,21830.5,1022367.5,118348.5,20768.0,128187.0,-15185.5,20865.5,-222575.0,859.0,-215689.0
1160086.0,1136000.0,1139100.0,5841.5,9762.5,26614.5,1030430.5,106913.0,14235.5,125009.5,-7501.5,21247.0,-172463.0,770.5,-167074.0
1182785.5,1138550.0,1162650.0,6834.0,11001.5,29905.0,1036366.5,125998.5,15158.5,127861.5,-5724.0,21127.5,-185748.5,805.5,-181460.0
1176294.0,1162700.0,1160150.0,5573.0,27219.0,32694.0,1031853.5,85581.0,16888.0,147515.5,-8761.5,21440.0,-183703.0,1079.0,-175955.0
1155137.5,1148500.0,1134250.0,5743.5,27531.0,34701.5,1021262.0,62712.5,23794.0,150406.0,-10844.5,21922.0,-182086.0,1133.5,-176901.0
1021879.5,1012750.0,1004950.0,5362.5,9094.5,13085.5,987892.5,29579.0,21898.5,146831.5,-15696.5,22137.0,-198300.0,748.0,-193513.0
956167.5,945550.0,950200.0,5265.5,8288.5,12440.0,913644.5,16820.0,28642.5,137489.5,-22267.0,22393.0,-166546.0,796.5,-162444.0
1134735.5,1135500.0,1125700.0,5514.0,19197.5,65511.0,1005827.5,23786.0,28207.5,129625.0,-9012.0,21327.0,-155241.5,1207.0,-150131.0
1176874.5,1168950.0,1162350.0,5531.5,20374.0,66355.5,999259.5,95148.5,15384.5,132515.5,-10918.5,20819.0,-167591.5,1176.5,-163154.0
1187279.5,1182150.0,1173100.0,5495.5,23180.0,76504.0,964996.5,57645.5,23105.5,131364.5,-8697.0,21108.0,-107416.5,1344.5,-98725.0
1192669.0,1171500.0,1180750.0,5418.0,32750.5,86441.0,977395.0,44769.0,24756.0,129239.5,-9442.0,21018.0,-119669.0,1571.5,-113749.0
1167833.0,1156500.0,1168450.0,5629.0,34753.5,70847.5,976021.5,23425.5,23694.5,138132.5,-10617.0,20967.5,-115017.5,1538.0,-108095.0
1035554.5,1031550.0,1029600.0,5547.0,25058.5,36072.0,908074.0,48614.0,26552.5,107195.5,-16927.0,20682.5,-125310.5,1244.0,-118602.0
974678.0,960850.0,963600.0,5281.0,1374.5,12412.0,884031.5,85780.5,26994.5,84004.5,-24461.0,20717.0,-121252.0,634.5,-117357.0
1154006.0,1140450.0,1142700.0,9491.0,15095.0,62062.5,984405.5,98965.5,27357.0,92512.0,-9941.5,20757.0,-146546.0,1135.5,-140271.0
1191723.5,1177850.0,1175900.0,9879.0,20369.5,64717.0,1004158.0,121378.0,24579.5,102471.0,-10569.5,21046.0,-166299.0,1218.5,-161864.0
1198428.0,1180000.0,1184100.0,5636.5,19659.0,62308.5,1018203.5,93936.5,25487.0,101091.0,-11564.0,21462.0,-137788.5,1157.5,-133711.0
1210687.5,1192750.0,1193050.0,5778.5,29997.0,75226.0,1025117.5,86840.0,26709.5,112788.0,-11602.5,21427.5,-161586.0,1384.0,-158019.0
1205451.0,1178550.0,1202550.0,5626.0,35361.0,82120.5,1038918.0,37404.0,18886.0,130519.0,-9826.5,21981.5,-155535.0,1541.0,-146870.0
1070310.0,1049950.0,1073800.0,5999.5,25952.5,35204.5,1012147.5,17112.0,13546.0,113214.5,-15658.0,21417.5,-158625.0,1203.5,-149403.0
1014512.0,1006700.0,1013650.0,6799.0,10638.5,23189.0,978519.0,30165.0,13950.0,104943.0,-25326.5,19391.5,-147751.0,852.5,-140141.0
1190574.5,1191250.0,1185900.0,9002.0,30741.5,68037.5,1052987.0,59332.0,12003.0,132087.0,-12756.5,18463.5,-179325.0,1328.5,-171670.0
1197477.0,1207700.0,1192650.0,8508.0,25071.5,63549.5,1060885.5,90752.5,14506.5,131575.5,-14531.5,18001.5,-200837.5,1185.0,-193275.0
1208086.0,1204400.0,1191900.0,12371.0,20769.5,78145.0,1071372.5,87395.0,18303.0,153927.0,-12972.0,18205.0,-239427.5,1212.0,-230166.0
1216644.0,1211050.0,1215750.0,6414.0,19909.5,87810.5,1088705.0,14739.0,19194.5,165779.5,-12382.0,18617.5,-192139.5,1229.0,-185362.0
1215683.0,1212350.0,1217050.0,6084.0,26936.5,85412.0,1106234.0,21184.5,24200.0,151242.5,-11548.5,19361.5,-213419.5,1314.5,-203349.0
1092300.5,1091700.0,1090150.0,6489.5,36288.5,16259.5,1031959.0,49858.0,22950.0,112369.0,-16481.0,19914.0,-187296.0,1189.5,-179179.0
1031775.0,1026250.0,1035400.0,6384.0,18181.5,16418.0,990306.0,44631.5,21205.5,84826.5,-24540.0,19531.5,-145156.5,936.0,-139782.0
1236381.5,1234600.0,1246900.0,6677.5,36224.0,86029.5,1101054.5,33016.5,11398.0,121091.5,-10516.0,17954.5,-166542.0,1457.5,-158248.0
1306973.5,1308650.0,1305100.0,8396.0,43362.5,95102.0,1117184.0,49227.5,12335.0,141601.5,-11148.5,17295.0,-166372.0,1567.0,-159217.0
1387409.0,1381650.0,1388250.0,10239.5,42854.5,101272.0,1137006.0,39334.0,19423.5,147919.5,-13409.5,17961.0,-115179.5,1609.5,-107846.0
1450495.0,1458450.0,1452900.0,7086.5,45753.0,104667.0,1145916.0,36875.0,15564.0,157325.5,-9523.5,18021.5,-71183.5,1619.0,-62093.0
1464058.5,1454250.0,1466800.0,7651.5,46737.5,114541.0,1151382.0,15456.5,19160.5,161424.5,-10509.0,18750.0,-60520.5,1710.5,-53312.0
1284066.0,1312200.0,1293250.0,6961.5,25184.5,93518.0,1150087.0,11617.5,17757.0,102292.0,-18569.0,19601.5,-124364.5,1374.0,-115771.0
1192514.5,1196400.0,1205050.0,6293.0,23265.0,44255.5,1143292.5,16700.0,8556.0,89513.0,-22867.5,19535.0,-136016.0,1090.0,-128581.0
1369019.0,1381000.0,1372300.0,8765.5,41614.5,106006.0,1153508.5,31688.0,17845.0,136483.0,-12259.5,18976.5,-133593.0,1609.0,-126454.0
1393317.5,1401700.0,1397650.0,9717.0,40516.0,114896.0,1165306.5,31934.0,16645.5,135008.5,-10588.5,18911.0,-129016.0,1639.0,-120101.0
1410879.5,1422400.0,1416200.0,7311.5,45467.5,110709.5,1171647.0,36364.0,15156.0,129524.5,-10570.0,19468.5,-114188.5,1665.5,-107647.0
1394161.5,1385150.0,1388000.0,7495.5,38417.0,103708.0,1165382.0,47977.5,9118.0,130004.5,-13529.5,20253.5,-114657.5,1560.5,-105820.0
1343373.5,1351650.0,1351250.0,15220.5,33803.0,106699.0,1186783.0,12964.5,16080.5,115704.5,-14947.5,20935.5,-149859.5,1620.5,-141881.0
1199751.5,1200550.0,1198100.0,6958.5,34131.5,24099.0,1178213.5,34338.0,11940.0,98002.5,-18996.5,22168.0,-191090.0,1153.5,-183126.0
1115615.5,1112850.0,1124350.0,6616.5,28491.5,21784.5,1160334.5,24257.5,14889.5,77118.0,-26545.5,22641.0,-213962.0,1093.0,-202144.0
1295384.0,1305500.0,1292250.0,7027.0,34178.0,86858.0,1174941.0,61278.5,16298.5,108776.5,-12793.5,21597.0,-202769.0,1412.5,-194725.0
1304348.5,1307100.0,1306550.0,6968.5,40140.5,93467.5,1158589.5,66403.0,8216.5,116614.0,-10755.5,21406.5,-196692.0,1533.5,-187924.0
1312734.0,1324200.0,1306300.0,6833.5,33660.0,91634.0,1141553.5,34702.5,9898.0,130540.5,-12248.5,21957.0,-145786.0,1473.0,-138393.0
1331564.0,1329800.0,1327150.0,7156.5,35570.5,101296.0,1123473.0,41405.5,16038.0,155969.0,-12752.5,21748.0,-158327.0,1532.5,-151147.0
1307207.5,1289250.0,1287420.0,6854.0,34993.0,101031.5,1134195.0,66242.5,20030.0,127652.5,-13072.5,23153.5,-193861.0,1529.0,-187871.0
1166676.5,1146025.0,1154350.0,6817.0,20317.0,32495.0,1096164.0,57091.0,21636.5,94092.5,-28430.0,23847.5,-157346.0,1046.5,-150519.0
1111064.0,1089500.0,1099550.0,6814.5,9144.5,46966.5,1118106.5,28804.0,21564.0,79976.5,-29905.5,24350.0,-194743.0,981.0,-190484.0
1331662.0,1302250.0,1318050.0,7276.0,28507.0,123403.0,1163069.0,55957.5,15738.5,123254.0,-16677.5,23477.5,-192334.0,1525.5,-185713.0
1364625.0,1343300.0,1349850.0,11010.5,23918.5,137535.5,1182361.0,77605.5,8223.0,126731.5,-13421.0,23420.5,-212749.0,1542.0,-203087.0
1335984.5,1330800.0,1318250.0,29787.0,22850.5,140064.5,1133275.0,57684.5,12186.5,120510.0,-6246.5,24032.0,-198152.5,1820.5,-188264.0
1317178.0,1302100.0,1298000.0,7934.5,27601.5,136865.5,1199217.5,52505.0,14817.5,120369.0,-10424.5,24742.0,-256436.0,1575.5,-250089.0
1280584.0,1270100.0,1259400.0,7967.5,22905.0,128324.5,1178776.5,69173.5,14754.5,115355.0,-9355.5,24952.0,-272257.5,1482.0,-263885.0
1114386.5,1114700.0,1100100.0,7816.0,12697.0,48633.0,1121162.5,51793.5,18398.0,85097.0,-23217.0,25020.5,-232998.5,1041.5,-222658.0
1054679.0,1035050.0,1045450.0,7469.5,9344.0,46764.5,1116504.0,56871.0,17439.5,69374.0,-37753.0,25583.5,-256904.5,1008.5,-247620.0
1228700.0,1249800.0,1212050.0,7812.0,16373.5,98360.5,1148519.5,95200.5,14254.0,76530.5,-20655.5,24852.0,-232539.5,1290.5,-225592.0
1281532.0,1253900.0,1260700.0,9123.0,32478.5,113393.5,1173300.0,54970.0,14573.0,100771.5,-11653.5,24766.5,-230183.5,1590.0,-224605.0
1166974.0,1116200.0,1156150.0,8065.5,22775.5,78564.5,1170188.5,23832.5,14196.0,81143.0,-14942.5,25132.5,-241964.0,1340.0,-234964.0
1319958.5,1319000.0,1312200.0,8085.5,22079.0,127186.0,1193383.0,22545.5,12970.5,123254.0,-11074.5,24986.0,-203443.0,1491.5,-196657.0
1341633.5,1330150.0,1327200.0,8313.5,28408.0,122038.0,1183551.5,85489.0,8298.5,99972.0,-15442.5,24973.0,-203956.5,1534.5,-195656.0
1247716.5,1223550.0,1235550.0,7822.0,17640.0,113394.0,1116096.0,92877.5,14380.5,79579.5,-17796.5,25129.0,-201392.5,1426.0,-191407.0
1165940.0,1143100.0,1137600.0,7574.0,12762.5,62791.0,1092703.5,115223.0,16184.0,58749.0,-33962.0,24743.5,-190812.0,1109.5,-181119.0
1347239.0,1329550.0,1330350.0,7619.0,28929.0,116394.0,1184585.0,104554.0,10825.5,96138.5,-17465.0,23964.5,-208293.0,1475.0,-200557.0
1367565.0,1340200.0,1341250.0,7819.5,19222.0,123024.5,1159447.0,170731.0,10003.5,114782.5,-16823.5,23747.5,-244380.5,1330.0,-237178.0
1336788.0,1325100.0,1319650.0,7790.0,33765.5,123469.5,1170417.0,139632.5,12131.5,89312.5,-17860.5,23795.0,-245653.5,1564.0,-238056.0
1348468.0,1323250.0,1326950.0,7756.5,39701.5,122765.0,1190617.0,148748.5,8680.5,84376.0,-19546.0,23991.0,-258601.5,1617.0,-253009.0
1359804.0,1338100.0,1354150.0,12786.5,37567.5,116865.5,1198820.5,93051.0,5756.0,116686.5,-16428.5,24298.0,-229587.0,1625.5,-218932.0
1344313.5,1356750.0,1323250.0,7578.5,19597.0,80942.5,1168599.5,132410.5,9565.0,128005.5,-26963.0,24160.0,-199564.5,1165.5,-190686.0
1389228.0,1404550.0,1376135.0,7372.5,28575.5,102862.5,1209241.0,48607.5,13919.5,127804.0,-24115.5,24122.0,-149147.5,1420.0,-137588.0
1634423.5,1637400.0,1620150.0,30610.0,40394.5,164981.5,1249978.5,23662.0,12235.5,184689.0,-10104.5,22633.0,-84639.0,1980.5,-73509.0
1728238.5,1698850.0,1711750.0,46717.5,19196.5,173109.0,1246146.0,89090.5,10006.5,211738.0,-6114.0,23128.5,-84759.5,1839.0,-76521.0
1637509.0,1648200.0,1620000.0,22345.5,30607.0,166073.0,1234884.0,83455.5,5349.0,190489.0,-14272.5,23556.0,-104962.0,1751.0,-95992.0
1611741.5,1606250.0,1591300.0,8499.0,47224.0,159401.5,1244863.5,45077.5,8735.0,191402.0,-15035.0,22945.5,-101353.5,1819.0,-92981.0
1640158.0,1620400.0,1625750.0,8348.0,47183.0,163722.0,1300694.0,51629.0,11608.5,187618.0,-14588.5,23823.5,-139864.0,1775.0,-131376.0
1503599.0,1499000.0,1485550.0,7978.5,31101.0,107652.5,1278150.0,117129.0,12899.5,126036.0,-28282.0,24033.0,-173079.0,1369.5,-165240.0
1409273.5,1377800.0,1383100.0,8093.5,21304.0,58157.5,1250693.0,185432.5,8123.0,101363.0,-37910.5,24037.0,-210005.0,1024.0,-201258.0
1524971.0,1511050.0,1499850.0,8396.0,41766.5,122766.5,1263940.5,167630.5,11557.5,135371.0,-20778.5,23594.5,-229262.5,1505.0,-222143.0
1521773.5,1520350.0,1503800.0,8284.5,48532.0,132235.5,1265254.5,94375.0,11281.5,156199.0,-15322.0,23748.0,-202800.5,1675.0,-193832.0
1549102.0,1549800.0,1539050.0,8183.0,50146.5,143752.5,1311498.0,27333.5,12454.0,173634.0,-15204.0,24125.0,-186807.5,1758.5,-180437.0
1592043.0,1583450.0,1576700.0,7757.0,47581.0,134017.0,1324218.0,58797.0,10485.5,158185.0,-18301.5,24381.5,-155060.5,1663.0,-148273.0
1551456.0,1547100.0,1534400.0,7616.0,47999.0,120261.0,1304040.5,71272.0,8313.5,149976.0,-23473.0,24570.5,-159099.5,1626.5,-150889.0
1444584.5,1411050.0,1435000.0,7607.5,22962.5,70725.0,1338430.5,86385.0,9172.0,102622.0,-42530.5,24489.5,-175256.5,1113.5,-166825.0
1337356.0,1345800.0,1322200.0,7446.0,13548.5,62107.0,1260782.5,110507.0,9440.5,95695.0,-41833.0,24981.5,-205299.5,989.5,-196060.0
1471121.0,1475000.0,1460450.0,8048.0,42286.0,124060.5,1355601.5,68492.0,12199.0,123530.5,-19293.0,24418.5,-268209.0,1529.5,-260027.0
1521300.5,1509950.0,1513750.0,9363.0,44575.0,117365.0,1368676.0,79073.0,7635.0,127272.0,-17821.5,24298.0,-239119.0,1532.5,-229560.0
