Date,Nature,type_tempo,Consommation,Prévision_J-1,Prévision_J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech_physiques,Taux_de_Co2,Ech_comm,sun,wind
2015-01-21,Données définitives,ROUGE,932271.25,926150.0,927150.0,4053.75,36808.75,79228.75,730113.75,13415.5,3357.25,118689.25,-7526.25,11167.0,-57034.5,928.25,-51974.5,,
2015-01-22,Données définitives,ROUGE,933561.75,930400.0,928325.0,4069.75,37029.25,77379.5,724550.25,12070.0,4073.5,122168.75,-6377.25,10895.5,-52294.75,921.25,-48169.0,,
2015-01-23,Données définitives,ROUGE,946242.75,929550.0,938125.0,4010.0,37712.5,80662.25,725855.5,12205.5,4473.5,120770.25,-6000.75,11289.0,-44734.0,945.0,-41598.5,,
2015-01-24,Données définitives,BLANC,874498.5,859150.0,866725.0,3933.5,35401.5,54755.0,719157.5,36156.25,3849.0,94192.25,-12121.25,11606.75,-72428.0,848.75,-69388.0,,
2015-01-25,Données définitives,BLEU,829367.0,826275.0,828700.0,3955.5,34274.75,40012.5,719824.0,16089.0,6195.0,77592.5,-15900.25,11369.0,-64044.0,809.5,-59438.5,,
2015-01-26,Données définitives,ROUGE,897580.75,908425.0,895375.0,3890.25,35997.75,67471.5,716906.75,32432.75,2182.25,102815.0,-8667.0,11225.0,-66668.0,887.5,-62671.5,,
2015-01-27,Données définitives,ROUGE,888576.25,907150.0,888925.0,4570.25,36975.0,73712.5,720289.0,19492.0,3271.0,106577.25,-6246.75,11235.0,-81298.5,930.75,-77964.5,,
2015-01-28,Données définitives,BLANC,892068.25,891025.0,879300.0,5173.25,32662.0,73879.75,715502.5,57589.0,3848.25,87678.25,-11398.5,11244.75,-84108.5,879.25,-81065.5,,
2015-01-29,Données définitives,BLANC,890900.75,865450.0,879750.0,4384.25,24803.5,71781.75,695318.75,64153.0,1510.5,95900.75,-10566.0,11540.0,-67924.25,789.75,-64357.0,,
2015-01-30,Données définitives,BLANC,898342.25,877025.0,889850.0,4068.25,28350.5,62307.75,713612.75,49133.25,4031.5,119952.0,-6589.0,11398.0,-87921.75,759.75,-84200.0,,
2015-01-31,Données définitives,BLANC,831623.25,829075.0,825725.0,3866.75,23008.75,35107.0,695852.75,29913.75,4387.5,114710.0,-10115.75,11453.5,-76558.0,632.5,-72656.5,,
2015-02-01,Données définitives,BLEU,818474.5,803350.0,810850.0,3670.25,24120.25,31674.0,690134.5,56977.75,4697.75,95097.75,-19121.0,11098.0,-79871.5,628.5,-76101.5,,
2015-02-02,Données définitives,ROUGE,916603.0,929125.0,916750.0,3856.5,37744.5,73524.75,702876.0,11714.75,5264.25,117227.25,-7630.0,10985.75,-38959.75,942.0,-31326.5,,
2015-02-03,Données définitives,ROUGE,949496.5,956400.0,951225.0,4033.0,38542.5,85785.25,693842.0,8687.5,3047.75,128857.5,-7707.5,10966.75,-16555.5,1002.25,-12167.5,,
2015-02-04,Données définitives,ROUGE,971675.25,959050.0,958625.0,5788.25,37286.75,83255.25,694299.0,38135.0,3311.0,128652.25,-7128.5,11056.25,-22976.5,965.0,-19897.0,,
2015-02-05,Données définitives,ROUGE,985132.25,962550.0,972175.0,4769.25,31820.75,77592.25,705956.0,51932.5,4425.5,138355.75,-5366.0,11145.25,-35493.25,848.0,-32557.0,,
2015-02-06,Données définitives,ROUGE,1015165.0,982275.0,1003150.0,9403.25,30886.5,79194.0,704620.0,80851.75,3420.5,133157.25,-6772.25,11258.5,-30850.75,868.25,-24947.5,,
2015-02-07,Données définitives,BLANC,917439.5,917825.0,911000.0,3881.25,24510.5,72265.5,680682.0,55517.0,7392.75,112135.0,-6982.75,11377.25,-43338.0,783.5,-39430.0,,
2015-02-08,Données définitives,BLEU,847406.25,843225.0,839775.0,3809.0,24249.25,45738.75,670281.5,47493.5,6719.75,95890.0,-14615.5,11277.25,-43434.0,711.0,-38578.0,,
2015-02-09,Données définitives,ROUGE,917567.0,917075.0,918500.0,4489.25,31308.25,70861.0,687251.5,13773.75,9117.75,115363.0,-5949.25,11077.0,-19720.0,881.25,-15489.5,,
2015-02-10,Données définitives,ROUGE,915870.75,915275.0,914300.0,4006.0,32070.5,74456.75,692768.0,17101.0,8493.75,116760.75,-6418.5,11286.5,-34647.75,891.5,-29800.0,,
2015-02-11,Données définitives,ROUGE,895667.75,903625.0,894700.0,3971.0,36200.25,73075.5,694635.5,13933.25,9583.5,112313.5,-5003.0,11435.0,-54474.0,936.75,-50944.0,,
2015-02-12,Données définitives,BLANC,890159.5,892575.0,888225.0,3996.5,37139.75,76925.75,693890.25,7625.25,7458.75,109098.5,-2719.0,11506.75,-54756.75,973.75,-52125.0,,
2015-02-13,Données définitives,BLANC,863232.75,874575.0,855225.0,4003.5,34636.75,49194.0,689070.5,52596.75,6240.5,100066.75,-5710.5,11440.5,-78302.5,820.0,-77245.0,,
2015-02-14,Données définitives,BLEU,770868.25,761500.0,762725.0,3845.25,25447.25,31001.0,662217.0,36117.5,3720.25,90139.75,-13595.75,11879.75,-79903.25,694.75,-74593.0,,
2015-02-15,Données définitives,BLEU,738094.5,733225.0,734100.0,3817.25,19060.75,31884.0,664076.25,8788.25,4064.5,85069.75,-21296.0,11615.5,-68980.5,642.25,-63793.0,,
2015-02-16,Données définitives,BLANC,848427.5,842050.0,845600.0,3887.25,32003.25,61455.0,677502.25,11851.75,6660.25,116413.75,-7012.5,11008.75,-65341.5,855.25,-60889.5,,
2015-02-17,Données définitives,BLANC,856503.25,853225.0,851425.0,4034.25,35092.25,57996.0,668008.0,19460.25,4932.75,117798.5,-6189.0,10905.75,-55531.5,884.0,-49625.0,,
2015-02-18,Données définitives,BLANC,863830.0,852375.0,859000.0,6212.75,36541.75,63050.75,655999.75,10015.75,7378.25,122159.75,-2315.75,11030.75,-46240.25,951.0,-47961.0,,
2015-02-19,Données définitives,BLANC,864609.0,853875.0,855650.0,4064.75,34879.0,68670.75,654675.0,24648.75,9671.75,116640.25,-5372.0,11258.25,-54527.0,933.25,-54268.5,,
2015-02-20,Données définitives,BLEU,852291.25,845575.0,840225.0,3963.5,29517.0,60237.25,653736.5,63580.0,7242.5,114230.75,-3302.25,11562.25,-88472.0,808.0,-85573.0,,
2015-02-21,Données définitives,BLEU,783854.25,777425.0,776600.0,3790.5,19079.25,49770.5,650716.25,27825.5,4596.25,98044.25,-8393.25,11744.25,-73315.0,695.5,-74245.5,,
2015-02-22,Données définitives,BLEU,768673.5,753375.0,760175.0,3816.5,17064.75,31837.75,636383.25,35869.0,9200.75,88484.75,-17244.0,11836.75,-48574.5,609.25,-45303.0,,
2015-02-23,Données définitives,BLEU,838761.0,831550.0,826225.0,5594.25,29155.25,57009.25,642952.75,63629.75,5248.75,111624.0,-7138.5,11539.0,-80851.25,816.0,-75943.5,,
2015-02-24,Données définitives,BLANC,857758.5,835150.0,844875.0,3988.25,34602.0,56007.25,650271.0,58427.25,8074.25,114994.5,-8197.5,11298.75,-71703.25,856.5,-66796.5,,
2015-02-25,Données définitives,BLANC,838632.25,835450.0,832225.0,6567.25,35710.25,63274.0,636829.75,26180.25,5833.5,114158.75,-5864.0,11434.5,-55489.75,966.25,-50955.0,,
2015-02-26,Données définitives,BLEU,820271.25,820125.0,817300.0,4116.5,36281.75,56461.0,635086.75,26534.75,4568.25,119623.25,-6754.0,11514.0,-67157.25,925.0,-63306.5,,
2015-02-27,Données définitives,BLEU,821131.25,822050.0,812575.0,3940.75,35048.0,49232.75,635428.75,39041.0,7513.5,121758.5,-9054.25,11408.0,-73180.5,864.0,-68480.0,,
2015-02-28,Données définitives,BLEU,769663.75,756225.0,761475.0,3806.25,12158.75,36916.75,612143.75,45341.5,7773.0,110584.25,-8665.25,11789.75,-62181.75,556.75,-56846.5,,
2015-03-01,Données définitives,BLEU,696847.75,679950.0,686510.0,3324.5,4941.25,27991.25,581289.75,68762.5,3637.75,91703.25,-18249.0,11756.75,-78307.75,434.5,-77051.0,,
2015-03-02,Données définitives,BLEU,764921.5,766107.5,751600.0,3347.5,15648.25,35712.75,607717.0,65708.0,6193.5,117557.25,-10357.0,11331.0,-87932.5,565.5,-83761.5,,
2015-03-03,Données définitives,BLEU,781792.25,776500.0,774300.0,3566.25,25674.25,47983.0,617592.0,39638.0,7658.5,123543.25,-7671.5,11164.25,-87354.25,751.0,-86113.0,,
2015-03-04,Données définitives,BLANC,804761.75,801250.0,794250.0,5201.0,29845.5,48136.75,610514.25,35268.0,7928.0,129266.75,-5900.75,11168.5,-66665.5,823.5,-61446.5,,
2015-03-05,Données définitives,BLANC,817468.75,809550.0,811725.0,4298.0,30301.75,57903.5,608588.5,23408.25,12987.25,132071.25,-3915.5,11217.75,-59389.75,862.5,-54260.0,,
2015-03-06,Données définitives,BLEU,801305.5,810150.0,799625.0,4804.25,29510.0,60779.75,607074.0,12425.75,13509.0,130660.5,-5068.0,11389.5,-63777.25,885.75,-60062.0,,
2015-03-07,Données définitives,BLEU,714277.25,702025.0,704875.0,3339.75,23521.75,32421.75,582402.0,17289.25,11695.0,113247.25,-10076.5,11674.25,-71234.75,721.5,-67342.5,,
2015-03-08,Données définitives,BLEU,657319.0,643100.0,656775.0,3177.0,7670.75,27861.25,573646.75,12118.5,12195.5,94644.75,-22491.0,11473.5,-62973.75,504.0,-57694.0,,
2015-03-09,Données définitives,BLEU,725302.75,736800.0,722225.0,3407.5,22995.75,47791.5,598174.25,10224.25,9340.5,111507.5,-8514.25,10833.0,-80453.75,756.75,-77184.0,,
2015-03-10,Données définitives,BLEU,745324.75,746950.0,743850.0,3037.5,27467.5,45179.75,613562.5,8280.5,9490.75,114752.0,-4333.25,10871.75,-82982.25,790.75,-78361.5,,
2015-03-11,Données définitives,BLEU,730293.25,732575.0,721575.0,3323.25,27110.75,39478.75,611837.25,17092.5,10696.25,111126.75,-6625.0,11047.5,-94793.5,764.75,-90928.5,,
2015-03-12,Données définitives,BLEU,731687.5,721100.0,724850.0,3323.25,26903.0,35437.25,611082.5,28088.5,11646.75,110701.5,-6664.75,11190.25,-100018.5,739.0,-96355.0,,
2015-03-13,Données définitives,BLEU,745342.5,736250.0,739750.0,3183.0,24353.75,35366.5,614351.5,27353.0,7561.25,111606.5,-8819.0,11532.25,-81144.75,710.0,-76687.5,,
2015-03-14,Données définitives,BLEU,705529.0,687525.0,699825.0,3636.5,16276.25,27964.5,596868.5,31093.0,7030.25,98828.25,-13142.25,11457.0,-74481.5,597.0,-72044.0,,
2015-03-15,Données définitives,BLEU,692717.25,679500.0,692500.0,3649.5,10399.25,27962.0,602345.25,17821.0,5842.25,88535.5,-21904.25,11032.75,-52959.75,526.75,-49828.0,,
2015-03-16,Données définitives,BLANC,765975.25,768975.0,764350.0,3646.25,27250.25,61528.5,613512.5,8413.25,7821.5,106083.75,-6334.5,11016.5,-66960.25,869.5,-64155.5,,
2015-03-17,Données définitives,BLEU,747991.75,748950.0,15750.0,3803.25,31152.75,48545.0,613840.25,10719.75,10751.5,104821.25,-5071.5,10850.5,-81417.75,866.5,-78391.0,,
2015-03-18,Données définitives,BLEU,721266.75,726402.0,717125.0,3636.0,28401.5,36681.75,614782.75,26904.5,9634.75,95082.0,-7200.0,11012.75,-97669.5,777.75,-94327.5,,
2015-03-19,Données définitives,BLEU,741275.5,722525.0,733325.0,3573.25,29869.75,31401.75,621163.0,30381.25,9814.25,100744.0,-8988.0,11058.25,-87743.25,759.5,-80160.0,,
2015-03-20,Données définitives,BLEU,747137.5,713650.0,737175.0,5445.25,19405.5,32450.5,605840.25,25189.25,5448.5,105202.75,-11666.25,11522.25,-51698.25,673.75,-50886.0,,
2015-03-21,Données définitives,BLEU,691670.75,658525.0,684450.0,3460.5,242.25,33774.5,583644.0,30508.0,3897.75,90760.25,-11874.0,11882.75,-54516.5,414.5,-50926.5,,
2015-03-22,Données définitives,BLEU,672225.0,653750.0,663875.0,3366.25,3.75,28787.0,586897.75,39748.5,5854.0,78237.0,-20382.25,11686.5,-61877.25,384.75,-59402.5,,
2015-03-23,Données définitives,BLANC,745448.75,749000.0,749000.0,3742.0,18821.5,60822.25,592224.75,11444.75,10452.0,97861.5,-7877.5,10994.25,-53030.5,783.75,-49988.0,,
2015-03-24,Données définitives,BLANC,763721.25,766200.0,763700.0,3806.5,21227.0,68427.25,592252.0,11682.0,5170.25,99637.75,-8254.75,10864.25,-41091.5,856.0,-37002.5,,
2015-03-25,Données définitives,BLANC,789674.5,784025.0,786600.0,4188.5,17690.5,69857.75,600127.0,22669.75,7295.0,97722.5,-7273.5,10717.5,-33318.25,798.25,-29878.0,,
2015-03-26,Données définitives,BLANC,801708.5,798175.0,794700.0,7086.0,11691.5,70068.0,597524.0,40506.5,9138.25,101263.25,-4854.25,11174.25,-41886.25,737.75,-38926.5,,
2015-03-27,Données définitives,BLEU,756233.5,763050.0,751250.0,3549.5,7458.25,68019.5,589020.75,26736.0,11199.25,95411.25,-6789.25,11281.25,-49648.5,660.5,-46058.5,,
2015-03-28,Données définitives,BLEU,667536.0,654825.0,660600.0,3486.75,196.75,28376.25,569602.0,49833.5,7155.25,76115.5,-8555.25,11810.5,-70456.0,387.5,-68127.5,,
2015-03-29,Données définitives,BLEU,627356.0,616125.0,613225.0,3497.25,0.0,24261.25,527384.5,89688.75,5796.0,64679.75,-24305.5,11380.5,-74970.5,373.25,-72021.0,,
2015-03-30,Données définitives,BLEU,701404.75,691150.0,692575.0,3607.0,5061.0,32142.25,563988.0,74789.25,7163.75,97389.0,-9451.5,11054.0,-84313.25,442.25,-82556.0,,
2015-03-31,Données définitives,BLEU,705432.5,696850.0,694500.0,3679.5,10121.5,25901.5,562593.75,91108.75,9339.5,103372.5,-8531.0,11110.75,-103262.5,471.25,-102330.0,,
2015-04-01,Données définitives,BLEU,728047.0,723825.0,717825.0,3333.25,13379.25,23539.75,566013.25,66941.75,12390.0,110019.25,-7169.0,11081.0,-71477.75,506.0,-67835.0,,
2015-04-02,Données définitives,BLEU,740221.25,733500.0,732500.0,3924.25,13499.0,32774.5,567141.75,49391.0,10220.0,110080.5,-7222.25,10844.25,-50432.25,568.5,-46676.5,,
2015-04-03,Données définitives,BLEU,718032.0,715300.0,716275.0,3261.25,3361.0,21210.75,569458.75,15023.25,9157.25,115129.25,-6369.75,10609.25,-22808.0,373.25,-18221.0,,
2015-04-04,Données définitives,BLEU,655906.0,649300.0,648475.0,3213.75,5110.5,7439.0,534274.0,29652.0,7322.0,99704.75,-11489.5,10856.5,-30176.0,349.5,-26426.0,,
2015-04-05,Données définitives,BLEU,631649.0,625125.0,627025.0,3173.5,4559.5,7362.5,504730.0,36998.75,15498.5,91366.25,-13997.0,10874.75,-28915.25,353.75,-23860.0,,
2015-04-06,Données définitives,BLEU,636878.0,637200.0,634475.0,3169.0,4917.5,7749.75,523258.0,24451.0,16246.0,87727.0,-10147.75,10240.5,-30729.0,346.25,-26600.0,,
2015-04-07,Données définitives,BLANC,700212.75,710525.0,697800.0,3497.0,10425.0,33596.0,546839.0,22610.75,16771.75,99405.75,-6653.5,9809.5,-36086.25,543.75,-33201.5,,
2015-04-08,Données définitives,BLEU,687933.0,691775.0,687325.0,3163.75,13332.5,36571.5,552641.5,13244.5,16943.25,98019.5,-7772.25,9761.25,-47969.75,605.75,-45386.5,,
2015-04-09,Données définitives,BLEU,659292.0,668700.0,654925.0,3172.25,12935.25,38444.75,535846.5,13191.0,16218.75,96713.25,-6565.75,9848.5,-60514.5,624.75,-58148.5,,
2015-04-10,Données définitives,BLEU,633990.75,626225.0,628325.0,3100.75,6733.0,21994.5,549308.0,23015.5,13413.0,98410.5,-5268.0,9967.5,-86682.5,428.5,-82715.5,,
2015-04-11,Données définitives,BLEU,569940.25,563750.0,563975.0,3186.75,614.0,7997.75,497252.5,33823.0,10397.25,84895.5,-12722.25,9735.5,-65126.5,278.25,-61768.0,,
2015-04-12,Données définitives,BLEU,532503.0,525600.0,530900.0,3162.25,451.25,7431.0,482539.5,7905.5,16273.25,74696.0,-18167.5,9332.75,-50978.75,288.75,-47779.0,,
2015-04-13,Données définitives,BLEU,597282.5,607150.0,597650.0,3142.0,13140.5,28451.75,511454.0,5909.25,16494.5,87416.5,-7527.75,8927.25,-70124.25,586.0,-66584.0,,
2015-04-14,Données définitives,BLEU,595519.0,597575.0,595275.0,3108.25,15628.5,15289.0,513378.5,9344.5,16702.25,91690.0,-6439.75,8633.5,-71814.75,548.25,-68130.0,,
2015-04-15,Données définitives,BLEU,586696.5,588400.0,582400.0,3137.75,13123.5,18268.25,515438.0,13454.25,14976.0,98160.25,-6808.0,8962.5,-92014.5,522.0,-89280.5,,
2015-04-16,Données définitives,BLEU,586811.25,582725.0,583250.0,3954.5,11578.25,18892.5,505113.5,16792.0,8215.25,100322.0,-6588.5,9537.25,-81004.5,526.25,-77526.0,,
2015-04-17,Données définitives,BLEU,588862.25,575775.0,584875.0,3132.75,13519.5,16006.25,511195.75,21956.75,7185.25,100282.0,-6455.25,9674.0,-87634.75,525.0,-86005.0,,
2015-04-18,Données définitives,BLEU,534794.25,519825.0,527075.0,3105.25,3597.75,5709.0,495599.0,49158.25,12811.5,88415.25,-16447.75,9844.5,-116947.0,309.25,-113510.5,,
2015-04-19,Données définitives,BLEU,511880.25,504200.0,508350.0,3164.75,3532.25,6553.5,452961.25,39114.5,10122.25,79008.5,-15463.75,9385.25,-76496.25,340.75,-73197.0,,
2015-04-20,Données définitives,BLEU,592554.75,601425.0,591425.0,3284.25,13367.75,16321.25,497274.5,21674.25,13774.0,96571.5,-6661.25,9090.75,-72143.25,524.25,-68511.0,,
2015-04-21,Données définitives,BLEU,594735.75,595025.0,589975.0,3531.25,17459.75,13080.5,503627.25,26561.75,17594.0,90674.5,-6083.5,9202.5,-80909.5,574.0,-78448.5,,
2015-04-22,Données définitives,BLEU,589806.25,579025.0,583800.0,3435.25,16738.75,7917.0,515537.0,38896.5,13983.25,85788.25,-6798.5,9344.25,-95036.75,522.0,-91611.0,,
2015-04-23,Données définitives,BLEU,589876.0,585975.0,589800.0,3288.25,13329.5,8666.5,531949.25,15636.5,13051.75,89535.25,-5970.0,9410.25,-89018.0,475.5,-85873.0,,
2015-04-24,Données définitives,BLEU,583167.25,580125.0,581625.0,2926.5,6441.5,7805.75,527826.5,7225.25,14261.25,97197.25,-5950.5,9608.25,-84170.25,362.0,-79889.0,,
2015-04-25,Données définitives,BLEU,518913.25,511825.0,517375.0,2889.75,5467.25,8026.0,494548.25,13888.5,9117.0,76186.25,-10372.75,9693.0,-90529.25,379.0,-86768.5,,
2015-04-26,Données définitives,BLEU,493346.5,485275.0,491625.0,2690.75,4382.75,8480.25,475779.75,13183.25,7741.5,70425.25,-15760.25,9965.25,-83541.0,386.25,-81311.5,,
2015-04-27,Données définitives,BLEU,595691.75,598975.0,595100.0,2729.5,3882.0,8548.25,521273.75,37902.5,6923.0,93353.0,-8943.0,9513.5,-79490.0,317.0,-75159.0,,
2015-04-28,Données définitives,BLEU,623607.0,633150.0,621100.0,3582.25,9867.25,12702.0,523882.5,23722.25,14000.25,107938.75,-9284.5,9220.75,-72020.75,437.0,-69983.0,,
2015-04-29,Données définitives,BLEU,630755.0,624400.0,627000.0,2779.75,9681.75,12313.5,523932.0,16779.25,14244.5,110078.0,-6327.5,9321.25,-62042.75,421.0,-58882.5,,
2015-04-30,Données définitives,BLEU,631706.5,622500.0,625925.0,2763.25,10024.0,12881.5,528523.25,19259.0,12119.75,113774.75,-4606.0,9999.75,-73033.25,434.0,-69952.5,,
2015-05-01,Données définitives,BLEU,538236.75,527000.0,531550.0,2706.0,3552.0,7768.75,500216.0,27722.25,4701.75,105096.0,-16282.75,10357.5,-107599.25,332.5,-104985.0,,
2015-05-02,Données définitives,BLEU,543411.75,530625.0,539300.0,2671.5,1939.5,7728.5,494272.75,14911.0,9242.25,111857.25,-7917.5,10173.75,-101436.5,300.75,-97185.0,,
2015-05-03,Données définitives,BLEU,508123.5,490050.0,506300.0,2633.5,0.0,7857.75,452451.0,40511.0,8904.5,104282.75,-26498.5,9778.0,-91724.25,278.75,-86449.5,,
2015-05-04,Données définitives,BLEU,582929.5,577300.0,580275.0,2563.0,5588.5,10294.25,471918.75,27882.5,8699.5,116331.5,-9778.0,9786.25,-60325.75,371.75,-56040.5,,
2015-05-05,Données définitives,BLEU,583542.75,584125.0,580525.0,2543.25,3016.75,8154.25,481989.5,69677.5,10745.25,104682.0,-12803.5,9737.5,-94147.0,300.5,-90310.0,,
2015-05-06,Données définitives,BLEU,591585.0,585050.0,587750.0,2668.5,6.75,8743.0,485574.0,61961.0,14691.5,114707.25,-12110.75,10155.75,-94712.25,258.75,-91510.5,,
2015-05-07,Données définitives,BLEU,593584.25,593875.0,590625.0,4225.25,46.0,9196.5,493628.25,15136.75,15875.25,124924.25,-9900.0,10455.75,-69999.5,295.0,-68315.5,,
2015-05-08,Données définitives,BLEU,513296.5,506650.0,515025.0,2835.5,62.75,8592.75,483082.75,16549.25,10710.0,114762.75,-7167.5,10678.75,-126807.5,285.25,-122429.0,,
2015-05-09,Données définitives,BLEU,499830.0,513875.0,497575.0,2759.75,90.75,8400.25,438338.0,45808.0,13694.25,103045.0,-20691.25,10640.75,-102251.0,301.0,-97271.0,,
2015-05-10,Données définitives,BLEU,471767.25,473475.0,470625.0,2671.75,90.5,7986.25,399221.75,9972.75,17322.0,103805.75,-20814.75,10578.5,-59063.5,339.75,-55608.0,,
2015-05-11,Données définitives,BLEU,556067.0,556957.5,555925.0,2697.0,77.75,8349.25,486753.25,12329.25,16230.5,122556.0,-8405.5,10286.25,-94806.5,272.25,-91547.0,,
2015-05-12,Données définitives,BLEU,568230.0,570900.0,567050.0,2683.25,139.5,7758.0,499298.75,18678.75,15347.25,118102.75,-8496.0,10404.0,-95682.0,266.0,-94175.5,,
2015-05-13,Données définitives,BLEU,570067.0,565850.0,566900.0,2713.0,100.25,8208.75,493614.25,14133.0,14171.75,126586.5,-7547.5,10470.5,-92362.0,271.25,-89496.5,,
2015-05-14,Données définitives,BLEU,499441.75,488625.0,498900.0,2687.25,157.75,7709.75,468349.0,24455.0,10565.5,104334.0,-14581.25,10589.0,-114826.5,290.0,-111107.5,,
2015-05-15,Données définitives,BLEU,540714.75,532250.0,538750.0,2719.5,110.5,7650.75,502768.75,26226.0,11207.5,118770.75,-8156.0,10186.75,-130768.75,257.5,-126447.0,,
2015-05-16,Données définitives,BLEU,513443.25,509400.0,515825.0,2692.5,174.0,7923.0,465162.25,25747.0,11910.0,105189.25,-18580.75,10395.25,-97166.0,288.5,-92459.5,,
2015-05-17,Données définitives,BLEU,477891.75,481850.0,481125.0,2706.25,164.5,7816.75,408543.5,13031.0,16333.25,98032.5,-19398.75,10425.75,-59761.25,331.0,-56337.5,,
2015-05-18,Données définitives,BLEU,565381.25,573050.0,566425.0,2456.25,163.25,7424.25,503765.5,27768.0,16727.25,109068.0,-7329.25,9832.25,-104493.0,249.75,-100627.0,,
2015-05-19,Données définitives,BLEU,589898.75,593050.0,588225.0,4314.0,148.0,7861.75,512471.25,45931.0,10278.25,110062.75,-5766.5,9900.5,-105301.25,269.0,-100808.0,,
2015-05-20,Données définitives,BLEU,602898.0,601875.0,603975.0,2469.5,131.25,7972.25,522546.5,25005.0,14419.0,114238.0,-3428.25,9748.25,-90202.0,241.5,-86108.0,,
2015-05-21,Données définitives,BLEU,605084.25,608450.0,603700.0,2445.0,152.5,7631.5,529266.75,19913.25,15954.25,113941.25,-5044.25,10219.0,-89393.25,246.0,-86728.0,,
2015-05-22,Données définitives,BLEU,590110.75,582525.0,591350.0,4273.75,140.0,7727.25,530928.5,18824.5,16682.0,112804.5,-4712.0,10394.0,-106949.75,273.75,-102725.5,,
2015-05-23,Données définitives,BLEU,516067.0,509725.0,515725.0,2469.5,141.75,7550.25,489855.0,22345.75,12794.75,93376.75,-7469.0,10505.5,-115503.75,275.75,-112412.5,,
2015-05-24,Données définitives,BLEU,469548.25,472425.0,472950.0,2524.75,150.0,7627.75,457182.25,12691.25,13697.75,76738.0,-19089.75,10566.25,-92538.25,313.0,-89275.0,,
2015-05-25,Données définitives,BLEU,489146.0,486775.0,492650.0,2506.5,175.25,7334.25,500860.75,18344.75,11904.25,78565.75,-12042.75,10152.5,-128654.5,276.25,-126622.0,,
